time_s,sensor_id,axis,acceleration_mps2,velocity_mps
5.7900,STN_A,Z,0.006572,-0.000031
5.8000,STN_A,Z,0.008258,-0.000037
5.8100,STN_A,Z,0.013703,0.000005
5.8200,STN_A,Z,0.013490,0.000047
5.8300,STN_A,Z,0.014520,0.000110
5.8400,STN_A,Z,0.013552,0.000179
5.8500,STN_A,Z,0.010475,0.000236
5.8600,STN_A,Z,-0.000606,0.000197
5.8700,STN_A,Z,-0.003332,0.000151
5.8800,STN_A,Z,-0.010028,0.000056
5.8900,STN_A,Z,-0.012555,-0.000042
5.9000,STN_A,Z,-0.006781,-0.000060
5.9100,STN_A,Z,-0.005359,-0.000048
5.9200,STN_A,Z,-0.005951,-0.000039
5.9300,STN_A,Z,-0.006653,-0.000042
5.9400,STN_A,Z,-0.008399,-0.000074
5.9500,STN_A,Z,-0.006801,-0.000111
5.9600,STN_A,Z,-0.002069,-0.000105
5.9700,STN_A,Z,0.000473,-0.000081
5.9800,STN_A,Z,0.002900,-0.000045
5.9900,STN_A,Z,0.007500,0.000026
6.0000,STN_A,Z,-0.002484,-0.000021
6.0100,STN_A,Z,0.002188,-0.000042
6.0200,STN_A,Z,0.006265,-0.000040
6.0300,STN_A,Z,0.004472,-0.000071
6.0400,STN_A,Z,0.010044,-0.000057
6.0500,STN_A,Z,0.013602,-0.000016
6.0600,STN_A,Z,0.015403,0.000026
6.0700,STN_A,Z,0.015911,0.000064
6.0800,STN_A,Z,0.013753,0.000079
6.0900,STN_A,Z,0.015824,0.000115
6.1000,STN_A,Z,0.014618,0.000143
6.1100,STN_A,Z,0.010893,0.000144
6.1200,STN_A,Z,0.008005,0.000127
6.1300,STN_A,Z,0.004073,0.000083
6.1400,STN_A,Z,0.006269,0.000073
6.1500,STN_A,Z,0.003188,0.000044
6.1600,STN_A,Z,0.004099,0.000035
6.1700,STN_A,Z,0.003991,0.000033
6.1800,STN_A,Z,0.002072,0.000016
6.1900,STN_A,Z,0.003779,0.000019
6.2000,STN_A,Z,0.003619,0.000026
6.2100,STN_A,Z,0.002905,0.000028
6.2200,STN_A,Z,0.003148,0.000034
6.2300,STN_A,Z,0.001588,0.000026
6.2400,STN_A,Z,0.001452,0.000018
6.2500,STN_A,Z,0.000550,0.000001
6.2600,STN_A,Z,0.001547,-0.000004
6.2700,STN_A,Z,0.004134,0.000017
6.2800,STN_A,Z,-0.000148,-0.000002
6.2900,STN_A,Z,0.003251,0.000011
6.3000,STN_A,Z,0.002044,0.000010
6.3100,STN_A,Z,0.002411,0.000009
6.3200,STN_A,Z,0.001373,-0.000004
6.3300,STN_A,Z,0.002684,-0.000001
6.3400,STN_A,Z,0.003556,0.000009
6.3500,STN_A,Z,0.003669,0.000021
6.3600,STN_A,Z,0.003835,0.000036
6.3700,STN_A,Z,0.001848,0.000029
6.3800,STN_A,Z,0.000843,0.000014
6.3900,STN_A,Z,0.002090,0.000012
6.4000,STN_A,Z,0.001514,0.000006
6.4100,STN_A,Z,0.003431,0.000022
6.4200,STN_A,Z,0.000550,0.000012
6.4300,STN_A,Z,0.001701,0.000013
6.4400,STN_A,Z,0.001097,0.000007
6.4500,STN_A,Z,0.001271,0.000006
6.4600,STN_A,Z,0.001616,0.000010
6.4700,STN_A,Z,0.001843,0.000021
6.4800,STN_A,Z,0.001328,0.000026
6.4900,STN_A,Z,-0.000692,0.000012
6.5000,STN_A,Z,0.000434,0.000013
6.5100,STN_A,Z,-0.001555,-0.000003
6.5200,STN_A,Z,0.001011,0.000009
6.5300,STN_A,Z,0.000371,0.000020
6.5400,STN_A,Z,-0.002198,0.000008
6.5500,STN_A,Z,-0.000899,0.000008
6.5600,STN_A,Z,-0.002252,-0.000004
6.5700,STN_A,Z,-0.002669,-0.000022
6.5800,STN_A,Z,-0.001514,-0.000024
6.5900,STN_A,Z,0.000250,-0.000006
6.6000,STN_A,Z,-0.000562,0.000006
6.6100,STN_A,Z,-0.001061,0.000012
6.6200,STN_A,Z,-0.002134,0.000006
6.6300,STN_A,Z,-0.003002,-0.000011
6.6400,STN_A,Z,-0.002822,-0.000026
6.6500,STN_A,Z,-0.000918,-0.000019
6.6600,STN_A,Z,-0.000871,-0.000012
6.6700,STN_A,Z,-0.000675,-0.000001
6.6800,STN_A,Z,-0.001590,-0.000001
6.6900,STN_A,Z,-0.002189,-0.000010
6.7000,STN_A,Z,-0.000968,-0.000008
6.7100,STN_A,Z,-0.002051,-0.000017
6.7200,STN_A,Z,-0.001220,-0.000018
6.7300,STN_A,Z,0.000206,-0.000004
6.7400,STN_A,Z,-0.001481,-0.000006
6.7500,STN_A,Z,-0.000362,0.000001
6.7600,STN_A,Z,-0.000519,0.000007
6.7700,STN_A,Z,-0.002128,-0.000005
6.7800,STN_A,Z,-0.002189,-0.000018
6.7900,STN_A,Z,-0.000121,-0.000010
6.8000,STN_A,Z,-0.001360,-0.000017
6.8100,STN_A,Z,0.000227,-0.000008
6.8200,STN_A,Z,-0.000965,-0.000011
6.8300,STN_A,Z,-0.000042,-0.000007
6.8400,STN_A,Z,0.000149,-0.000004
6.8500,STN_A,Z,0.000160,-0.000001
6.8600,STN_A,Z,0.000380,0.000002
6.8700,STN_A,Z,-0.000582,-0.000005
6.8800,STN_A,Z,0.000277,-0.000004
6.8900,STN_A,Z,0.000498,-0.000001
6.9000,STN_A,Z,0.000346,-0.000000
6.9100,STN_A,Z,0.000639,0.000003
6.9200,STN_A,Z,0.000573,0.000007
6.9300,STN_A,Z,-0.000274,0.000002
6.9400,STN_A,Z,0.000470,0.000006
6.9500,STN_A,Z,0.000346,0.000008
6.9600,STN_A,Z,0.000130,0.000009
6.9700,STN_A,Z,-0.001259,-0.000005
6.9800,STN_A,Z,-0.000292,-0.000010
6.9900,STN_A,Z,0.000116,-0.000011
7.0000,STN_A,Z,0.000344,-0.000009
7.0100,STN_A,Z,0.001554,0.000005
7.0200,STN_A,Z,0.000411,0.000007
7.0300,STN_A,Z,0.000004,0.000003
7.0400,STN_A,Z,0.000489,0.000004
7.0500,STN_A,Z,-0.000321,-0.000003
7.0600,STN_A,Z,0.001176,0.000006
7.0700,STN_A,Z,0.000561,0.000011
7.0800,STN_A,Z,0.000119,0.000011
7.0900,STN_A,Z,-0.000716,0.000002
7.1000,STN_A,Z,-0.000821,-0.000008
7.1100,STN_A,Z,-0.000560,-0.000015
7.1200,STN_A,Z,0.001572,0.000001
7.1300,STN_A,Z,-0.000052,0.000001
7.1400,STN_A,Z,0.000857,0.000011
7.1500,STN_A,Z,-0.000716,0.000006
7.1600,STN_A,Z,-0.000038,0.000008
7.1700,STN_A,Z,-0.000131,0.000007
7.1800,STN_A,Z,-0.001073,-0.000002
7.1900,STN_A,Z,-0.001304,-0.000014
7.2000,STN_A,Z,-0.000444,-0.000013
7.2100,STN_A,Z,0.000837,0.000000
7.2200,STN_A,Z,0.000686,0.000012
7.2300,STN_A,Z,-0.000587,0.000013
7.2400,STN_A,Z,-0.001968,0.000000
7.2500,STN_A,Z,-0.001102,-0.000004
7.2600,STN_A,Z,0.000159,0.000005
7.2700,STN_A,Z,-0.002235,-0.000008
7.2800,STN_A,Z,-0.000805,-0.000006
7.2900,STN_A,Z,-0.001316,-0.000009
7.3000,STN_A,Z,-0.001434,-0.000014
7.3100,STN_A,Z,0.000044,-0.000005
7.3200,STN_A,Z,-0.001064,-0.000009
7.3300,STN_A,Z,-0.000538,-0.000010
7.3400,STN_A,Z,-0.001391,-0.000021
7.3500,STN_A,Z,0.000232,-0.000017
7.3600,STN_A,Z,0.001684,0.000001
7.3700,STN_A,Z,0.000805,0.000010
7.3800,STN_A,Z,-0.000343,0.000007
7.3900,STN_A,Z,0.000547,0.000013
7.4000,STN_A,Z,-0.000752,0.000003
7.4100,STN_A,Z,-0.000524,-0.000003
7.4200,STN_A,Z,-0.000342,-0.000006
7.4300,STN_A,Z,-0.000080,-0.000006
7.4400,STN_A,Z,0.000486,-0.000002
7.4500,STN_A,Z,-0.000550,-0.000007
7.4600,STN_A,Z,0.000226,-0.000005
7.4700,STN_A,Z,0.001071,0.000004
7.4800,STN_A,Z,0.000400,0.000005
7.4900,STN_A,Z,-0.000252,-0.000000
7.5000,STN_A,Z,-0.000223,-0.000004
7.5100,STN_A,Z,0.001340,0.000009
7.5200,STN_A,Z,-0.000145,0.000008
7.5300,STN_A,Z,0.001003,0.000020
7.5400,STN_A,Z,-0.001751,0.000004
7.5500,STN_A,Z,-0.001122,-0.000007
7.5600,STN_A,Z,-0.000245,-0.000007
7.5700,STN_A,Z,-0.001025,-0.000013
7.5800,STN_A,Z,0.000883,0.000001
7.5900,STN_A,Z,0.000311,0.000010
7.6000,STN_A,Z,-0.001133,0.000005
7.6100,STN_A,Z,-0.000984,0.000001
7.6200,STN_A,Z,-0.000932,-0.000003
7.6300,STN_A,Z,-0.000439,-0.000002
7.6400,STN_A,Z,-0.000992,-0.000006
7.6500,STN_A,Z,-0.001384,-0.000014
7.6600,STN_A,Z,-0.000384,-0.000014
7.6700,STN_A,Z,0.000043,-0.000011
7.6800,STN_A,Z,-0.000120,-0.000011
7.6900,STN_A,Z,0.000378,-0.000004
7.7000,STN_A,Z,0.001416,0.000012
7.7100,STN_A,Z,0.000108,0.000014
7.7200,STN_A,Z,-0.000231,0.000012
7.7300,STN_A,Z,-0.001651,-0.000003
7.7400,STN_A,Z,-0.000273,-0.000006
7.7500,STN_A,Z,-0.000032,-0.000007
7.7600,STN_A,Z,-0.000810,-0.000013
7.7700,STN_A,Z,0.000575,-0.000006
7.7800,STN_A,Z,0.000815,0.000003
7.7900,STN_A,Z,0.000540,0.000008
7.8000,STN_A,Z,-0.001058,-0.000002
7.8100,STN_A,Z,0.000399,0.000003
7.8200,STN_A,Z,0.001115,0.000015
7.8300,STN_A,Z,-0.000726,0.000011
7.8400,STN_A,Z,-0.001679,-0.000003
7.8500,STN_A,Z,-0.000692,-0.000007
7.8600,STN_A,Z,-0.000106,-0.000007
7.8700,STN_A,Z,-0.001170,-0.000017
7.8800,STN_A,Z,0.000546,-0.000008
7.8900,STN_A,Z,0.000279,-0.000002
7.9000,STN_A,Z,0.001018,0.000010
7.9100,STN_A,Z,-0.000585,0.000006
7.9200,STN_A,Z,-0.000349,0.000004
7.9300,STN_A,Z,-0.000362,0.000001
7.9400,STN_A,Z,-0.000651,-0.000003
7.9500,STN_A,Z,-0.000021,-0.000001
7.9600,STN_A,Z,-0.000429,-0.000003
7.9700,STN_A,Z,-0.000611,-0.000008
7.9800,STN_A,Z,-0.000070,-0.000009
7.9900,STN_A,Z,-0.000716,-0.000017
8.0000,STN_A,Z,0.001378,-0.000005
8.0100,STN_A,Z,0.000967,0.000002
8.0200,STN_A,Z,0.001135,0.000012
8.0300,STN_A,Z,-0.000110,0.000007
8.0400,STN_A,Z,0.000524,0.000009
8.0500,STN_A,Z,-0.000110,0.000005
8.0600,STN_A,Z,-0.000401,-0.000001
8.0700,STN_A,Z,0.001183,0.000010
8.0800,STN_A,Z,-0.000471,0.000006
8.0900,STN_A,Z,-0.001114,-0.000005
8.1000,STN_A,Z,-0.000247,-0.000007
8.1100,STN_A,Z,0.000745,0.000000
8.1200,STN_A,Z,-0.000492,-0.000007
8.1300,STN_A,Z,0.000238,-0.000005
8.1400,STN_A,Z,-0.000130,-0.000007
8.1500,STN_A,Z,0.000758,-0.000001
8.1600,STN_A,Z,0.001979,0.000017
8.1700,STN_A,Z,-0.001263,0.000004
8.1800,STN_A,Z,0.000869,0.000012
8.1900,STN_A,Z,-0.000760,0.000003
8.2000,STN_A,Z,-0.000250,-0.000002
8.2100,STN_A,Z,-0.001010,-0.000014
8.2200,STN_A,Z,0.000353,-0.000010
8.2300,STN_A,Z,0.001290,0.000002
8.2400,STN_A,Z,0.000257,0.000003
8.2500,STN_A,Z,0.000323,0.000004
8.2600,STN_A,Z,-0.000141,-0.000000
8.2700,STN_A,Z,0.000043,-0.000001
8.2800,STN_A,Z,0.001452,0.000012
8.2900,STN_A,Z,0.000075,0.000012
8.3000,STN_A,Z,-0.000247,0.000010
8.3100,STN_A,Z,-0.001971,-0.000008
8.3200,STN_A,Z,-0.000012,-0.000006
8.3300,STN_A,Z,0.000906,0.000004
8.3400,STN_A,Z,-0.000918,-0.000003
8.3500,STN_A,Z,-0.000275,-0.000003
8.3600,STN_A,Z,-0.001063,-0.000011
8.3700,STN_A,Z,0.000694,-0.000004
8.3800,STN_A,Z,0.000619,0.000003
8.3900,STN_A,Z,0.000008,0.000004
8.4000,STN_A,Z,-0.000918,-0.000006
8.4100,STN_A,Z,0.000344,-0.000003
8.4200,STN_A,Z,0.000053,-0.000004
8.4300,STN_A,Z,0.000459,-0.000002
8.4400,STN_A,Z,0.000708,0.000004
8.4500,STN_A,Z,-0.000429,-0.000003
8.4600,STN_A,Z,0.000725,0.000002
8.4700,STN_A,Z,0.000721,0.000007
8.4800,STN_A,Z,-0.000143,0.000003
8.4900,STN_A,Z,0.000927,0.000010
8.5000,STN_A,Z,-0.000901,0.000001
8.5100,STN_A,Z,-0.000182,-0.000002
8.5200,STN_A,Z,0.000659,0.000002
8.5300,STN_A,Z,-0.000273,-0.000002
8.5400,STN_A,Z,-0.000484,-0.000008
8.5500,STN_A,Z,0.000317,-0.000004
8.5600,STN_A,Z,0.001314,0.000008
8.5700,STN_A,Z,-0.000154,0.000007
8.5800,STN_A,Z,0.000160,0.000010
8.5900,STN_A,Z,-0.000672,0.000003
8.6000,STN_A,Z,-0.000317,0.000000
8.6100,STN_A,Z,-0.001073,-0.000009
8.6200,STN_A,Z,0.000482,-0.000001
8.6300,STN_A,Z,-0.000133,-0.000001
8.6400,STN_A,Z,0.000105,0.000004
8.6500,STN_A,Z,-0.001112,-0.000004
8.6600,STN_A,Z,-0.000439,-0.000006
8.6700,STN_A,Z,0.001228,0.000007
8.6800,STN_A,Z,-0.001219,-0.000003
8.6900,STN_A,Z,-0.001289,-0.000015
8.7000,STN_A,Z,0.001003,-0.000001
8.7100,STN_A,Z,0.000586,0.000006
8.7200,STN_A,Z,-0.000461,0.000003
8.7300,STN_A,Z,0.000110,0.000005
8.7400,STN_A,Z,-0.001585,-0.000010
8.7500,STN_A,Z,0.000258,-0.000009
8.7600,STN_A,Z,0.000160,-0.000008
8.7700,STN_A,Z,0.001274,0.000006
8.7800,STN_A,Z,-0.000263,0.000004
8.7900,STN_A,Z,-0.000035,0.000005
8.8000,STN_A,Z,0.000198,0.000007
8.8100,STN_A,Z,-0.000478,0.000003
8.8200,STN_A,Z,-0.000685,-0.000003
8.8300,STN_A,Z,-0.000173,-0.000002
8.8400,STN_A,Z,-0.000377,-0.000002
8.8500,STN_A,Z,0.000045,0.000002
8.8600,STN_A,Z,-0.000567,0.000000
8.8700,STN_A,Z,-0.000500,-0.000002
8.8800,STN_A,Z,-0.000787,-0.000008
8.8900,STN_A,Z,-0.000069,-0.000004
8.9000,STN_A,Z,-0.000427,-0.000004
8.9100,STN_A,Z,0.000787,0.000008
8.9200,STN_A,Z,-0.000235,0.000009
8.9300,STN_A,Z,-0.002079,-0.000009
8.9400,STN_A,Z,-0.000405,-0.000011
8.9500,STN_A,Z,-0.000197,-0.000011
8.9600,STN_A,Z,0.000827,-0.000001
8.9700,STN_A,Z,-0.000199,-0.000001
8.9800,STN_A,Z,-0.000449,-0.000003
8.9900,STN_A,Z,0.000255,0.000001
9.0000,STN_A,Z,0.000438,0.000007
9.0100,STN_A,Z,-0.000435,0.000004
9.0200,STN_A,Z,-0.000261,0.000002
9.0300,STN_A,Z,-0.000556,-0.000004
9.0400,STN_A,Z,-0.000614,-0.000011
9.0500,STN_A,Z,-0.000789,-0.000019
9.0600,STN_A,Z,0.002189,0.000002
9.0700,STN_A,Z,0.000118,0.000003
9.0800,STN_A,Z,0.000430,0.000007
9.0900,STN_A,Z,0.000248,0.000008
9.1000,STN_A,Z,0.000054,0.000006
9.1100,STN_A,Z,-0.000413,-0.000002
9.1200,STN_A,Z,-0.000693,-0.000011
9.1300,STN_A,Z,0.001022,-0.000002
9.1400,STN_A,Z,0.000891,0.000006
9.1500,STN_A,Z,0.000270,0.000008
9.1600,STN_A,Z,-0.000138,0.000007
9.1700,STN_A,Z,-0.000219,0.000005
9.1800,STN_A,Z,-0.000214,0.000001
9.1900,STN_A,Z,-0.000418,-0.000004
9.2000,STN_A,Z,-0.000284,-0.000006
9.2100,STN_A,Z,-0.000184,-0.000006
9.2200,STN_A,Z,0.001201,0.000008
9.2300,STN_A,Z,-0.000375,0.000006
9.2400,STN_A,Z,-0.000656,0.000002
9.2500,STN_A,Z,-0.000514,-0.000001
9.2600,STN_A,Z,-0.000287,-0.000001
9.2700,STN_A,Z,0.000006,0.000001
9.2800,STN_A,Z,-0.000935,-0.000005
9.2900,STN_A,Z,-0.000543,-0.000008
9.3000,STN_A,Z,-0.000222,-0.000008
9.3100,STN_A,Z,0.000409,-0.000002
9.3200,STN_A,Z,-0.000302,-0.000003
9.3300,STN_A,Z,0.000814,0.000007
9.3400,STN_A,Z,-0.000258,0.000005
9.3500,STN_A,Z,-0.001271,-0.000006
9.3600,STN_A,Z,0.000139,-0.000002
9.3700,STN_A,Z,0.001018,0.000010
9.3800,STN_A,Z,-0.000932,0.000003
9.3900,STN_A,Z,-0.001255,-0.000006
9.4000,STN_A,Z,-0.000423,-0.000008
9.4100,STN_A,Z,0.000385,-0.000003
9.4200,STN_A,Z,-0.000775,-0.000009
9.4300,STN_A,Z,0.000439,-0.000000
9.4400,STN_A,Z,0.000505,0.000009
9.4500,STN_A,Z,-0.000125,0.000010
9.4600,STN_A,Z,-0.001419,-0.000001
9.4700,STN_A,Z,-0.000453,-0.000004
9.4800,STN_A,Z,-0.000882,-0.000013
9.4900,STN_A,Z,0.000345,-0.000007
9.5000,STN_A,Z,-0.000798,-0.000013
9.5100,STN_A,Z,0.001684,0.000007
9.5200,STN_A,Z,0.000029,0.000007
9.5300,STN_A,Z,-0.000903,-0.000001
9.5400,STN_A,Z,-0.000098,-0.000001
9.5500,STN_A,Z,0.000243,0.000002
9.5600,STN_A,Z,0.000443,0.000006
9.5700,STN_A,Z,-0.001187,-0.000005
9.5800,STN_A,Z,-0.000199,-0.000006
9.5900,STN_A,Z,-0.000035,-0.000008
9.6000,STN_A,Z,0.000797,-0.000001
9.6100,STN_A,Z,-0.000231,-0.000005
9.6200,STN_A,Z,0.000283,-0.000004
9.6300,STN_A,Z,0.001084,0.000004
9.6400,STN_A,Z,-0.000050,0.000001
9.6500,STN_A,Z,0.000992,0.000008
9.6600,STN_A,Z,0.000266,0.000010
9.6700,STN_A,Z,-0.000153,0.000008
9.6800,STN_A,Z,0.000212,0.000008
9.6900,STN_A,Z,-0.001019,-0.000002
9.7000,STN_A,Z,-0.000650,-0.000008
9.7100,STN_A,Z,0.000251,-0.000004
9.7200,STN_A,Z,0.000815,0.000006
9.7300,STN_A,Z,-0.001081,-0.000002
9.7400,STN_A,Z,0.000268,0.000004
9.7500,STN_A,Z,-0.000975,-0.000004
9.7600,STN_A,Z,0.000353,0.000001
9.7700,STN_A,Z,-0.000809,-0.000004
9.7800,STN_A,Z,0.000123,0.000001
9.7900,STN_A,Z,-0.000679,-0.000004
9.8000,STN_A,Z,0.000824,0.000009
9.8100,STN_A,Z,-0.001773,-0.000005
9.8200,STN_A,Z,-0.000387,-0.000004
9.8300,STN_A,Z,0.000719,0.000006
9.8400,STN_A,Z,-0.001387,-0.000004
9.8500,STN_A,Z,-0.001379,-0.000014
9.8600,STN_A,Z,0.000728,-0.000002
9.8700,STN_A,Z,-0.000272,-0.000003
9.8800,STN_A,Z,-0.000531,-0.000005
9.8900,STN_A,Z,0.000170,0.000000
9.9000,STN_A,Z,-0.000500,-0.000003
9.9100,STN_A,Z,0.000647,0.000005
9.9200,STN_A,Z,-0.001072,-0.000005
9.9300,STN_A,Z,-0.000179,-0.000006
9.9400,STN_A,Z,0.000515,-0.000001
9.9500,STN_A,Z,-0.000367,-0.000005
9.9600,STN_A,Z,0.000309,-0.000002
9.9700,STN_A,Z,0.000581,0.000004
9.9800,STN_A,Z,0.000031,0.000003
9.9900,STN_A,Z,0.000387,0.000007
10.0000,STN_A,Z,-0.000695,0.000000
10.0100,STN_A,Z,0.000207,0.000000
10.0200,STN_A,Z,-0.000100,-0.000002
10.0300,STN_A,Z,-0.000907,-0.000012
10.0400,STN_A,Z,0.000915,-0.000005
10.0500,STN_A,Z,0.001001,0.000005
10.0600,STN_A,Z,0.000124,0.000004
10.0700,STN_A,Z,0.000116,0.000004
10.0800,STN_A,Z,0.000442,0.000006
10.0900,STN_A,Z,-0.000329,-0.000000
10.1000,STN_A,Z,0.000489,0.000002
10.1100,STN_A,Z,-0.000631,-0.000006
10.1200,STN_A,Z,0.000898,0.000001
10.1300,STN_A,Z,0.000314,0.000004
10.1400,STN_A,Z,0.000151,0.000005
10.1500,STN_A,Z,-0.000101,0.000004
10.1600,STN_A,Z,0.000409,0.000008
10.1700,STN_A,Z,-0.000949,-0.000002
10.1800,STN_A,Z,-0.000034,-0.000002
10.1900,STN_A,Z,-0.000224,-0.000002
10.2000,STN_A,Z,0.000466,0.000005
10.2100,STN_A,Z,-0.001237,-0.000005
10.2200,STN_A,Z,0.000714,0.000005
10.2300,STN_A,Z,-0.000628,0.000000
10.2400,STN_A,Z,-0.000951,-0.000006
10.2500,STN_A,Z,-0.000168,-0.000005
10.2600,STN_A,Z,0.000278,0.000001
10.2700,STN_A,Z,0.000111,0.000002
10.2800,STN_A,Z,-0.001428,-0.000010
10.2900,STN_A,Z,-0.000087,-0.000009
10.3000,STN_A,Z,0.000744,-0.000001
10.3100,STN_A,Z,0.001020,0.000011
10.3200,STN_A,Z,-0.001310,-0.000001
10.3300,STN_A,Z,0.000390,0.000005
10.3400,STN_A,Z,-0.000056,0.000006
10.3500,STN_A,Z,-0.001308,-0.000006
10.3600,STN_A,Z,0.000341,-0.000002
10.3700,STN_A,Z,-0.000366,-0.000006
10.3800,STN_A,Z,-0.000837,-0.000016
10.3900,STN_A,Z,0.000088,-0.000017
10.4000,STN_A,Z,0.002033,0.000002
10.4100,STN_A,Z,0.000689,0.000007
10.4200,STN_A,Z,0.000957,0.000014
10.4300,STN_A,Z,0.000439,0.000017
10.4400,STN_A,Z,-0.000698,0.000009
10.4500,STN_A,Z,-0.000639,0.000002
10.4600,STN_A,Z,0.000421,0.000007
10.4700,STN_A,Z,-0.001105,-0.000002
10.4800,STN_A,Z,-0.001106,-0.000010
10.4900,STN_A,Z,-0.000160,-0.000007
10.5000,STN_A,Z,0.000401,0.000000
10.5100,STN_A,Z,-0.000686,-0.000006
10.5200,STN_A,Z,-0.000265,-0.000007
10.5300,STN_A,Z,-0.000382,-0.000011
10.5400,STN_A,Z,0.000290,-0.000008
10.5500,STN_A,Z,0.001600,0.000007
10.5600,STN_A,Z,0.000344,0.000011
10.5700,STN_A,Z,-0.000365,0.000007
10.5800,STN_A,Z,-0.000445,0.000000
10.5900,STN_A,Z,0.000352,0.000001
10.6000,STN_A,Z,-0.001099,-0.000014
10.6100,STN_A,Z,0.000674,-0.000008
10.6200,STN_A,Z,0.000911,-0.000001
10.6300,STN_A,Z,0.001213,0.000009
10.6400,STN_A,Z,0.000330,0.000009
10.6500,STN_A,Z,-0.000680,-0.000002
10.6600,STN_A,Z,0.000621,-0.000001
10.6700,STN_A,Z,0.000272,-0.000003
10.6800,STN_A,Z,0.001007,0.000004
10.6900,STN_A,Z,0.000455,0.000007
10.7000,STN_A,Z,0.000835,0.000013
10.7100,STN_A,Z,-0.000484,0.000005
10.7200,STN_A,Z,-0.000516,-0.000001
10.7300,STN_A,Z,0.000106,-0.000001
10.7400,STN_A,Z,0.000574,0.000006
10.7500,STN_A,Z,-0.000238,0.000005
10.7600,STN_A,Z,-0.000750,-0.000001
10.7700,STN_A,Z,0.000037,0.000000
10.7800,STN_A,Z,-0.001300,-0.000012
10.7900,STN_A,Z,0.000142,-0.000009
10.8000,STN_A,Z,0.001000,0.000004
10.8100,STN_A,Z,0.000300,0.000009
10.8200,STN_A,Z,-0.000269,0.000009
10.8300,STN_A,Z,-0.001735,-0.000006
10.8400,STN_A,Z,0.000075,-0.000002
10.8500,STN_A,Z,0.000160,0.000001
10.8600,STN_A,Z,-0.000279,0.000001
10.8700,STN_A,Z,-0.001156,-0.000008
10.8800,STN_A,Z,-0.001138,-0.000015
10.8900,STN_A,Z,0.001161,-0.000001
10.9000,STN_A,Z,0.000085,-0.012695
10.9100,STN_A,Z,0.000584,-0.025384
10.9200,STN_A,Z,-0.001574,-0.038095
10.9300,STN_A,Z,-0.000095,-0.050792
0.0000,STN_A,N,0.122818,-0.006505
0.0100,STN_A,N,0.461760,-0.006030
0.0200,STN_A,N,0.822699,-0.002733
0.0300,STN_A,N,0.959431,0.001125
0.0400,STN_A,N,0.885171,0.003718
0.0500,STN_A,N,0.890148,0.005922
0.0600,STN_A,N,0.788892,0.006942
0.0700,STN_A,N,0.805399,0.008006
0.0800,STN_A,N,0.522040,0.006501
0.0900,STN_A,N,0.438779,0.004425
0.1000,STN_A,N,0.294901,0.001291
0.1100,STN_A,N,0.582688,0.001428
0.1200,STN_A,N,0.557874,0.001637
0.1300,STN_A,N,0.697583,0.003556
0.1400,STN_A,N,0.504890,0.003548
0.1500,STN_A,N,0.497321,0.003306
0.1600,STN_A,N,0.467554,0.002501
0.1700,STN_A,N,0.493406,0.001772
0.1800,STN_A,N,0.521815,0.001340
0.1900,STN_A,N,0.597278,0.001786
0.2000,STN_A,N,0.559761,0.001768
0.2100,STN_A,N,0.766456,0.003734
0.2200,STN_A,N,0.543875,0.003394
0.2300,STN_A,N,0.573792,0.003191
0.2400,STN_A,N,0.594293,0.002796
0.2500,STN_A,N,0.580304,0.002127
0.2600,STN_A,N,0.548463,0.000950
0.2700,STN_A,N,0.654624,0.000738
0.2800,STN_A,N,0.919291,0.002760
0.2900,STN_A,N,0.730999,0.002434
0.3000,STN_A,N,0.749969,0.001720
0.3100,STN_A,N,0.862205,0.001536
0.3200,STN_A,N,0.956895,0.001627
0.3300,STN_A,N,1.038995,0.002370
0.3400,STN_A,N,1.171927,0.004511
0.3500,STN_A,N,1.173087,0.006734
0.3600,STN_A,N,1.219711,0.009286
0.3700,STN_A,N,0.823558,0.007934
0.3800,STN_A,N,0.850855,0.006969
0.3900,STN_A,N,0.661363,0.003967
0.4000,STN_A,N,0.886523,0.003228
0.4100,STN_A,N,0.804327,0.001681
0.4200,STN_A,N,0.843185,0.000698
0.4300,STN_A,N,1.180925,0.002935
0.4400,STN_A,N,1.160599,0.005109
0.4500,STN_A,N,1.158895,0.007275
0.4600,STN_A,N,1.045294,0.008558
0.4700,STN_A,N,0.979734,0.009520
0.4800,STN_A,N,0.711582,0.008067
0.4900,STN_A,N,0.651688,0.006571
0.5000,STN_A,N,0.634088,0.005374
0.5100,STN_A,N,0.469538,0.003077
0.5200,STN_A,N,0.575866,0.002426
0.5300,STN_A,N,0.625831,0.002482
0.5400,STN_A,N,0.685142,0.003165
0.5500,STN_A,N,0.613807,0.003362
0.5600,STN_A,N,0.462826,0.002094
0.5700,STN_A,N,0.771530,0.004078
0.5800,STN_A,N,0.678408,0.005505
0.5900,STN_A,N,0.423449,0.004679
0.6000,STN_A,N,0.589573,0.005732
0.6100,STN_A,N,0.305765,0.003998
0.6200,STN_A,N,0.200135,0.001217
0.6300,STN_A,N,0.330057,-0.000044
0.6400,STN_A,N,0.467395,0.000408
0.6500,STN_A,N,0.562403,0.001872
0.6600,STN_A,N,0.453552,0.002558
0.6700,STN_A,N,0.551234,0.004580
0.6800,STN_A,N,0.337582,0.004931
0.6900,STN_A,N,0.362531,0.006309
0.7000,STN_A,N,0.279279,0.007726
0.7100,STN_A,N,-0.053924,0.006956
